hotel_id;seccion;poi
634;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
600 m"
634;¿Qué hay cerca?;"Puente de Calatrava
800 m"
634;¿Qué hay cerca?;"Plaza Doctor Fleming
850 m"
634;¿Qué hay cerca?;"Reproductions Museum Bilbao
850 m"
634;¿Qué hay cerca?;"Jardines Solokoetxe
950 m"
634;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
634;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,2 km"
634;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,3 km"
634;Restaurantes y cafeterías;"RestauranteRestaurante Lar
10 m"
634;Restaurantes y cafeterías;"RestauranteBegoña
10 m"
634;Restaurantes y cafeterías;"RestauranteKaia Taberna
10 m"
634;Atracciones turísticas destacadas;"Puente de La Salve
1,3 km"
634;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,6 km"
634;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,8 km"
634;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2 km"
634;Atracciones turísticas destacadas;"Puente de Deusto
2 km"
634;Atracciones turísticas destacadas;"Miraflores Bridge
2,2 km"
634;Atracciones turísticas destacadas;"Puente de Vizcaya
15 km"
634;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
634;Transporte público;"MetroEstación de metro Abando
200 m"
634;Transporte público;"TrenBilbao-Concordia
300 m"
634;Transporte público;"TrenEstación de tren Abando
300 m"
634;Transporte público;"MetroEstación de metro Casco Viejo
500 m"
634;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
634;Aeropuertos más cercanos;"Aeropuerto de Vitoria
59 km"
634;Aeropuertos más cercanos;"Aeropuerto de Santander
99 km"
635;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
300 m"
635;¿Qué hay cerca?;"Plaza Nueva
350 m"
635;¿Qué hay cerca?;"Jardines Solokoetxe
500 m"
635;¿Qué hay cerca?;"Reproductions Museum Bilbao
500 m"
635;¿Qué hay cerca?;"Plaza Doctor Fleming
900 m"
635;¿Qué hay cerca?;"Parques Infantiles
1 km"
635;¿Qué hay cerca?;"Jardines de Albía
1,1 km"
635;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
635;¿Qué hay cerca?;"Parque Larreagaburu
1,3 km"
635;¿Qué hay cerca?;"Puente de Calatrava
1,5 km"
635;Restaurantes y cafeterías;"RestauranteBatzoki Alde Zaharra
6 m"
635;Restaurantes y cafeterías;"RestauranteBatzoki Bilbo Zaharra
6 m"
635;Restaurantes y cafeterías;"RestauranteArriola
20 m"
635;Atracciones turísticas destacadas;"Miraflores Bridge
1,5 km"
635;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
2 km"
635;Atracciones turísticas destacadas;"Puente de La Salve
2,1 km"
635;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
2,1 km"
635;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,3 km"
635;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,5 km"
635;Atracciones turísticas destacadas;"Puente de Deusto
2,6 km"
635;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,7 km"
635;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
635;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
635;Transporte público;"TrenEstación de Atxuri
400 m"
635;Transporte público;"MetroEstación de metro Casco Viejo
500 m"
635;Transporte público;"TrenBilbao-Concordia
650 m"
635;Transporte público;"MetroEstación de metro Abando
800 m"
635;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
635;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
635;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
636;¿Qué hay cerca?;"Puente de La Salve
600 m"
636;¿Qué hay cerca?;"Puente de Calatrava
700 m"
636;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
900 m"
636;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,2 km"
636;¿Qué hay cerca?;"Jardines de Albía
1,3 km"
636;¿Qué hay cerca?;"Parque de Etxebarría
1,5 km"
636;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
1,6 km"
636;¿Qué hay cerca?;"Plaza Nueva
1,6 km"
636;¿Qué hay cerca?;"Puente de Deusto
1,6 km"
636;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,7 km"
636;Restaurantes y cafeterías;"RestauranteHaven Bar
300 m"
636;Restaurantes y cafeterías;"Cafetería/barGaroa
350 m"
636;Restaurantes y cafeterías;"Cafetería/barBar Tamarindos
450 m"
636;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,8 km"
636;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
1,8 km"
636;Atracciones turísticas destacadas;"Reproductions Museum Bilbao
2,2 km"
636;Atracciones turísticas destacadas;"Miraflores Bridge
3,4 km"
636;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
636;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
636;Transporte público;"MetroMatiko
300 m"
636;Transporte público;"MetroUribarri
900 m"
636;Transporte público;"TrenEstación de tren Abando
1,7 km"
636;Transporte público;"TrenBilbao-Concordia
1,8 km"
636;Aeropuertos más cercanos;"Aeropuerto de Bilbao
4,6 km"
636;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
637;¿Qué hay cerca?;"Jardines de Albía
350 m"
637;¿Qué hay cerca?;"Plaza Nueva
400 m"
637;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
550 m"
637;¿Qué hay cerca?;"Plaza Doctor Fleming
800 m"
637;¿Qué hay cerca?;"Reproductions Museum Bilbao
800 m"
637;¿Qué hay cerca?;"Puente de Calatrava
850 m"
637;¿Qué hay cerca?;"Jardines Solokoetxe
900 m"
637;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
637;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,3 km"
637;¿Qué hay cerca?;"Puente de La Salve
1,4 km"
637;Restaurantes y cafeterías;"RestauranteBegoña
2 m"
637;Restaurantes y cafeterías;"RestauranteRestaurante Lar
10 m"
637;Restaurantes y cafeterías;"Cafetería/barStarbucks
20 m"
637;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,4 km"
637;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,6 km"
637;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,7 km"
637;Atracciones turísticas destacadas;"Puente de Deusto
1,8 km"
637;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2 km"
637;Atracciones turísticas destacadas;"Miraflores Bridge
2,2 km"
637;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
637;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
637;Transporte público;"TrenBilbao-Concordia
300 m"
637;Transporte público;"MetroEstación de metro Abando
150 m"
637;Transporte público;"TrenEstación de tren Abando
300 m"
637;Transporte público;"MetroEstación de metro Casco Viejo
350 m"
637;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
637;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
637;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
638;¿Qué hay cerca?;"Plaza Doctor Fleming
200 m"
638;¿Qué hay cerca?;"Reproductions Museum Bilbao
500 m"
638;¿Qué hay cerca?;"Jardines de Albía
650 m"
638;¿Qué hay cerca?;"Plaza Nueva
950 m"
638;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,1 km"
638;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,2 km"
638;¿Qué hay cerca?;"Puente de Calatrava
1,2 km"
638;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,4 km"
638;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
1,4 km"
638;¿Qué hay cerca?;"Jardines Solokoetxe
1,4 km"
638;Restaurantes y cafeterías;"Cafetería/barCaf. Ametza
5 m"
638;Restaurantes y cafeterías;"Cafetería/barJ.K
10 m"
638;Restaurantes y cafeterías;"Cafetería/barTahona Jk
10 m"
638;Atracciones turísticas destacadas;"Puente de La Salve
1,5 km"
638;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,5 km"
638;Atracciones turísticas destacadas;"Parque de Etxebarría
1,7 km"
638;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
1,7 km"
638;Atracciones turísticas destacadas;"Miraflores Bridge
2 km"
638;Atracciones turísticas destacadas;"Puente de Deusto
2 km"
638;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
638;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
638;Transporte público;"TrenZabalburu
350 m"
638;Transporte público;"TrenEstación de tren Abando
600 m"
638;Transporte público;"MetroEstación de metro Abando
550 m"
638;Transporte público;"MetroMoyua Metro Station
550 m"
638;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
638;Aeropuertos más cercanos;"Aeropuerto de Vitoria
57 km"
638;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
639;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
250 m"
639;¿Qué hay cerca?;"Jardines Solokoetxe
350 m"
639;¿Qué hay cerca?;"Plaza Nueva
350 m"
639;¿Qué hay cerca?;"Reproductions Museum Bilbao
600 m"
639;¿Qué hay cerca?;"Parques Infantiles
950 m"
639;¿Qué hay cerca?;"Plaza Doctor Fleming
1 km"
639;¿Qué hay cerca?;"Parque de Etxebarría
1 km"
639;¿Qué hay cerca?;"Jardines de Albía
1,1 km"
639;¿Qué hay cerca?;"Parque Larreagaburu
1,2 km"
639;¿Qué hay cerca?;"Miraflores Bridge
1,5 km"
639;Restaurantes y cafeterías;"RestauranteTirauki
0 m"
639;Restaurantes y cafeterías;"RestauranteK2
0 m"
639;Restaurantes y cafeterías;"RestauranteJaunak
0 m"
639;Atracciones turísticas destacadas;"Puente de Calatrava
1,5 km"
639;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
2 km"
639;Atracciones turísticas destacadas;"Puente de La Salve
2,1 km"
639;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
2,1 km"
639;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,3 km"
639;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,5 km"
639;Atracciones turísticas destacadas;"Puente de Deusto
2,7 km"
639;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,7 km"
639;Atracciones turísticas destacadas;"Puente de Vizcaya
15 km"
639;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
639;Transporte público;"TrenEstación de Atxuri
350 m"
639;Transporte público;"MetroEstación de metro Casco Viejo
450 m"
639;Transporte público;"TrenBilbao-Concordia
900 m"
639;Transporte público;"MetroEstación de metro Abando
800 m"
639;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
639;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
639;Aeropuertos más cercanos;"Aeropuerto de Santander
99 km"
640;¿Qué hay cerca?;"Parques Infantiles
600 m"
640;¿Qué hay cerca?;"Parque Larreagaburu
750 m"
640;¿Qué hay cerca?;"Jardines Solokoetxe
1,2 km"
640;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,5 km"
640;¿Qué hay cerca?;"Miraflores Bridge
1,6 km"
640;¿Qué hay cerca?;"Plaza Nueva
1,7 km"
640;¿Qué hay cerca?;"Parque de Etxebarría
1,7 km"
640;¿Qué hay cerca?;"Reproductions Museum Bilbao
1,8 km"
640;¿Qué hay cerca?;"Parque Legizamón
2 km"
640;¿Qué hay cerca?;"Jardines de Albía
2,4 km"
640;Restaurantes y cafeterías;"RestauranteRestaurante Copenhague
50 m"
640;Restaurantes y cafeterías;"RestauranteBar Izar La Quinta Estrella
100 m"
640;Restaurantes y cafeterías;"Cafetería/barBasarrate Bar
100 m"
640;Atracciones turísticas destacadas;"Puente de Calatrava
2,8 km"
640;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
3,3 km"
640;Atracciones turísticas destacadas;"Puente de La Salve
3,4 km"
640;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
3,4 km"
640;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
3,6 km"
640;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
3,8 km"
640;Atracciones turísticas destacadas;"Puente de Deusto
4 km"
640;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
4 km"
640;Atracciones turísticas destacadas;"Puente de Vizcaya
15 km"
640;Transporte público;"MetroBasarrate
100 m"
640;Transporte público;"MetroEstación de metro Santutxu
550 m"
640;Transporte público;"TrenBolueta
650 m"
640;Transporte público;"TrenEstación de Atxuri
1,2 km"
640;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
640;Aeropuertos más cercanos;"Aeropuerto de Vitoria
59 km"
641;¿Qué hay cerca?;"Plaza Nueva
400 m"
641;¿Qué hay cerca?;"Jardines de Albía
400 m"
641;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
550 m"
641;¿Qué hay cerca?;"Plaza Doctor Fleming
800 m"
641;¿Qué hay cerca?;"Reproductions Museum Bilbao
800 m"
641;¿Qué hay cerca?;"Puente de Calatrava
900 m"
641;¿Qué hay cerca?;"Jardines Solokoetxe
900 m"
641;¿Qué hay cerca?;"Parque de Etxebarría
1,2 km"
641;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,3 km"
641;¿Qué hay cerca?;"Puente de La Salve
1,4 km"
641;Restaurantes y cafeterías;"Cafetería/barStarbucks
10 m"
641;Restaurantes y cafeterías;"RestauranteBegoña
10 m"
641;Restaurantes y cafeterías;"RestauranteSociedad Bilbaina
30 m"
641;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,4 km"
641;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,6 km"
641;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,7 km"
641;Atracciones turísticas destacadas;"Puente de Deusto
1,8 km"
641;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2 km"
641;Atracciones turísticas destacadas;"Miraflores Bridge
2,2 km"
641;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
641;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
641;Transporte público;"TrenBilbao-Concordia
250 m"
641;Transporte público;"MetroEstación de metro Abando
100 m"
641;Transporte público;"TrenEstación de tren Abando
250 m"
641;Transporte público;"MetroEstación de metro Casco Viejo
350 m"
641;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
641;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
641;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
642;¿Qué hay cerca?;"Parque Larreagaburu
650 m"
642;¿Qué hay cerca?;"Parques Infantiles
650 m"
642;¿Qué hay cerca?;"Miraflores Bridge
1,2 km"
642;¿Qué hay cerca?;"Jardines Solokoetxe
1,5 km"
642;¿Qué hay cerca?;"Parque Legizamón
1,8 km"
642;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,8 km"
642;¿Qué hay cerca?;"Plaza Nueva
2 km"
642;¿Qué hay cerca?;"Reproductions Museum Bilbao
2 km"
642;¿Qué hay cerca?;"Parque de Etxebarría
2,2 km"
642;¿Qué hay cerca?;"Parque Bekosolo
2,6 km"
642;Restaurantes y cafeterías;"Cafetería/barBar Cuatro Caminos
200 m"
642;Restaurantes y cafeterías;"Cafetería/barCristina
200 m"
642;Restaurantes y cafeterías;"Cafetería/barGyin Gyan
250 m"
642;Atracciones turísticas destacadas;"Jardines de Albía
2,7 km"
642;Atracciones turísticas destacadas;"Puente de Calatrava
3,1 km"
642;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
3,6 km"
642;Atracciones turísticas destacadas;"Puente de La Salve
3,7 km"
642;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
3,7 km"
642;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
3,9 km"
642;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
4,2 km"
642;Atracciones turísticas destacadas;"Puente de Deusto
4,3 km"
642;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
4,3 km"
642;Atracciones turísticas destacadas;"Puente de Vizcaya
16 km"
642;Transporte público;"MetroBasarrate
550 m"
642;Transporte público;"TrenBolueta
500 m"
642;Transporte público;"MetroBolueta Metro
650 m"
642;Transporte público;"TrenOllargan
2 km"
642;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
642;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
643;¿Qué hay cerca?;"Reproductions Museum Bilbao
150 m"
643;¿Qué hay cerca?;"Plaza Doctor Fleming
200 m"
643;¿Qué hay cerca?;"Plaza Nueva
850 m"
643;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
900 m"
643;¿Qué hay cerca?;"Jardines Solokoetxe
1 km"
643;¿Qué hay cerca?;"Jardines de Albía
1,1 km"
643;¿Qué hay cerca?;"Parques Infantiles
1,5 km"
643;¿Qué hay cerca?;"Miraflores Bridge
1,6 km"
643;¿Qué hay cerca?;"Puente de Calatrava
1,6 km"
643;¿Qué hay cerca?;"Parque de Etxebarría
1,7 km"
643;Restaurantes y cafeterías;"Cafetería/barEdén Club El
50 m"
643;Restaurantes y cafeterías;"RestauranteTaberna Hilario
150 m"
643;Restaurantes y cafeterías;"RestauranteTxukrut
200 m"
643;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,7 km"
643;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,9 km"
643;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,9 km"
643;Atracciones turísticas destacadas;"Puente de La Salve
2 km"
643;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,1 km"
643;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,2 km"
643;Atracciones turísticas destacadas;"Puente de Deusto
2,3 km"
643;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
643;Atracciones turísticas destacadas;"Castillo de Butrón
18 km"
643;Transporte público;"TrenZabalburu
350 m"
643;Transporte público;"TrenEstación de tren Abando
1,1 km"
643;Transporte público;"MetroEstación de metro Abando
950 m"
643;Transporte público;"MetroEstación de metro Casco Viejo
1 km"
643;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
643;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
643;Aeropuertos más cercanos;"Aeropuerto de Vitoria
57 km"
644;¿Qué hay cerca?;"Jardines de Albía
300 m"
644;¿Qué hay cerca?;"Plaza Nueva
550 m"
644;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
750 m"
644;¿Qué hay cerca?;"Puente de Calatrava
800 m"
644;¿Qué hay cerca?;"Plaza Doctor Fleming
850 m"
644;¿Qué hay cerca?;"Reproductions Museum Bilbao
950 m"
644;¿Qué hay cerca?;"Jardines Solokoetxe
1,1 km"
644;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
644;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,2 km"
644;¿Qué hay cerca?;"Puente de La Salve
1,3 km"
644;Restaurantes y cafeterías;"RestauranteHarizki
100 m"
644;Restaurantes y cafeterías;"RestauranteLa Tagliatella
100 m"
644;Restaurantes y cafeterías;"RestauranteAizari
100 m"
644;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,3 km"
644;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,5 km"
644;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,6 km"
644;Atracciones turísticas destacadas;"Puente de Deusto
1,6 km"
644;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
1,9 km"
644;Atracciones turísticas destacadas;"Miraflores Bridge
2,4 km"
644;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
644;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
644;Transporte público;"MetroEstación de metro Abando
40 m"
644;Transporte público;"TrenBilbao-Concordia
400 m"
644;Transporte público;"TrenEstación de tren Abando
350 m"
